ID,Room Num,Floor,Description,Wing,Department
1746,ACF40017,4,TECH CNTRL/EQUIP,4TH FLOOR WEST WING,LEGAL & ADMIN
1747,ACF40018,4,TECH CNTRL/EQUIP,4TH FLOOR WEST WING,LEGAL & ADMIN
1748,ACF40019,4,CORRIDOR,4TH FLOOR WEST WING,LEGAL & ADMIN
1749,ACF40020,4,RISER CUPBOARD M/A/6/4,4TH FLOOR WEST WING,LEGAL & ADMIN
1750,ACF40021,4,RISER CUPBOARD E/A/2/4,4TH FLOOR WEST WING,PATHOLOGY
1751,ACF40022,4,RISER CUPBOARD M/A/7/4,4TH FLOOR WEST WING,LEGAL & ADMIN
1752,ACG50001,5,CORRIDOR,5TH FLOOR CENTRAL,PRI B
1753,ACG50002,5,WC DISABLED,5TH FLOOR CENTRAL,PRI B
1754,ACG50003,5,TECH. CONTROL EQUIPMENT ROOM,5TH FLOOR CENTRAL,PRI B
1755,ACG50004,5,WAITING AREA,5TH FLOOR CENTRAL,PRI B
1756,ACG50005,5,CLINICAL ROOM,5TH FLOOR CENTRAL,PRI B
1757,ACG50006,5,CLINICAL ROOM,5TH FLOOR CENTRAL,PRI B
1758,ACG50007,5,TECH. CONTROL EQUIPMENT ROOM,5TH FLOOR CENTRAL,PRI B
1759,ACG50008,5,OFFICE,5TH FLOOR CENTRAL,PRI B
1760,ACG50009,5,OFFICE,5TH FLOOR CENTRAL,PRI B
1761,ACG50010,5,RISER CUPBOARD M/B/4/5,5TH FLOOR CENTRAL,PRI B
1762,ACG50011,5,LOBBY,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1763,ACG50012,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1764,ACG50013,5,SECRETARIAL SUPP,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1765,ACG50014,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1766,ACG50015,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1767,ACG50016,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1768,ACG50017,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1769,ACG50018,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1770,ACG50019,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1771,ACG50020,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1772,ACG50021,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1773,ACG50022,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1774,ACG50023,5,LOBBY,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1775,ACG50024,5,WC,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1776,ACG50025,5,WC,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1777,ACG50026,5,SECRETARIES,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1778,ACG50027,5,OFFICE JUN. DRS,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1779,ACG50028,5,OFFICE CONSULTANTS,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1780,ACG50029,5,OFFICE CONSULTANTS,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1781,ACG50030,5,OFFICE CONSULTANTS,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1782,ACG50031,5,OFFICE CONSULTANTS,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1783,ACG50032,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1784,ACG50033,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1785,ACG50034,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1786,ACG50035,5,CLEANER,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1787,ACG50036,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1788,ACG50037,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1789,ACG50038,5,TECH. CONTROL EQUIPMENT,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1790,ACG50039,5,CLINICAL ROOM,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1791,ACG50040,5,CLINICAL ROOM,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1792,ACG50041,5,TECH. CONTROL EQUIPMENT,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1793,ACG50042,5,WAITING AREA,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1794,ACG50044,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1795,ACG50045,5,OFFICE OPEN PLAN,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1796,ACG50046,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1797,ACG50047,5,OFFICE,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1798,ACG50049,5,CUPBOARD ELECTRIC,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1799,ACG50050,5,LOBBY,5TH FLOOR ROTUNDA,ROTUNDA
1800,ACG50051,5,WC,5TH FLOOR ROTUNDA,ROTUNDA
1801,ACG50052,5,WC,5TH FLOOR ROTUNDA,ROTUNDA
1802,ACG50053,5,WC,5TH FLOOR ROTUNDA,ROTUNDA
1803,ACG50054,5,LOBBY,5TH FLOOR ROTUNDA,ROTUNDA
1804,ACG50055,5,WC,5TH FLOOR ROTUNDA,ROTUNDA
1805,ACG50056,5,RISER CUPBOARD E/B/1/5,5TH FLOOR CENTRAL,WARD 53
1806,ACG50057,5,RISER CUPBOARD M/B/3/5,5TH FLOOR CENTRAL,PRI B
1807,ACG50058,5,RISER CUPBOARD M/B/6/5,5TH FLOOR CENTRAL,WARD 52
1808,ACG50059,5,RISER CUPBOARD M/B/7/5,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1809,ACG50060,5,RISER CUPBOARD E/B/2/5,5TH FLOOR CENTRAL,WARD 52
1810,ACG50061,5,RISER CUPBOARD M/B/8/5,5TH FLOOR CENTRAL,CLINICAL AUDIT & PRI A
1811,ACG50062,5,ROTUNDA PLANT ROOM,5TH FLOOR ROTUNDA,ROTUNDA
1812,ACH50001,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 53
1813,ACH50002,5,OFFICE NURSES,5TH FLOOR CENTRAL,WARD 53
1814,ACH50003,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1815,ACH50004,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 53
1816,ACH50005,5,NURSES BASE,5TH FLOOR CENTRAL,WARD 53
1817,ACH50006,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 53
1818,ACH50007,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1819,ACH50008,5,SLUICE,5TH FLOOR CENTRAL,WARD 53
1820,ACH50009,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1821,ACH50010,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1822,ACH50011,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1823,ACH50012,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1824,ACH50013,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1825,ACH50014,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1826,ACH50015,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1827,ACH50016,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1828,ACH50017,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 53
1829,ACH50018,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1830,ACH50019,5,6 BED BAY,5TH FLOOR CENTRAL,WARD 53
1831,ACH50020,5,RECEPTION WARD 53,5TH FLOOR CENTRAL,WARD 53
1832,ACH50021,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1833,ACH50022,5,6 BED BAY,5TH FLOOR CENTRAL,WARD 53
1834,ACH50023,5,WC,5TH FLOOR CENTRAL,WARD 53
1835,ACH50024,5,BATHROOM,5TH FLOOR CENTRAL,WARD 53
1836,ACH50025,5,CUPBOARD ELECTRIC,5TH FLOOR CENTRAL,WARD 53
1837,ACH50026,5,STORE,5TH FLOOR CENTRAL,WARD 53
1838,ACH50027,5,DAY ROOM,5TH FLOOR CENTRAL,WARD 53
1839,ACH50028,5,STORE,5TH FLOOR CENTRAL,WARD 53
1840,ACH50029,5,DIRTY UTILITY,5TH FLOOR CENTRAL,WARD 53
1841,ACH50030,5,TREATMENT,5TH FLOOR CENTRAL,WARD 53
1842,ACH50031,5,CLEAN UTILITY,5TH FLOOR CENTRAL,WARD 53
1843,ACH50032,5,BEVERAGE BAY,5TH FLOOR CENTRAL,WARD 53
1844,ACH50033,5,BATHROOM,5TH FLOOR CENTRAL,WARD 53
1845,ACH50034,5,WC,5TH FLOOR CENTRAL,WARD 53
1846,ACH50035,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 53
1847,ACH50036,5,SLUICE,5TH FLOOR CENTRAL,WARD 53
1848,ACH50037,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1849,ACH50038,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 53
1850,ACH50039,5,NURSES BASE,5TH FLOOR CENTRAL,WARD 53
1851,ACH50040,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 53
1852,ACH50041,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1853,ACH50042,5,OFFICE NURSES,5TH FLOOR CENTRAL,WARD 53
1854,ACH50043,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1855,ACH50044,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1856,ACH50045,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1857,ACH50046,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1858,ACH50047,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1859,ACH50048,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1860,ACH50049,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1861,ACH50050,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1862,ACH50051,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 53
1863,ACH50052,5,OFFICE NURSES,5TH FLOOR CENTRAL,WARD 53
1864,ACH50053,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1865,ACH50054,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 53
1866,ACH50055,5,NURSES BASE,5TH FLOOR CENTRAL,WARD 53
1867,ACH50056,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 53
1868,ACH50057,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1869,ACH50058,5,SLUICE,5TH FLOOR CENTRAL,WARD 53
1870,ACH50059,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1871,ACH50060,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1872,ACH50061,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1873,ACH50062,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1874,ACH50063,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1875,ACH50064,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1876,ACH50065,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1877,ACH50066,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1878,ACH50067,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 52
1879,ACH50068,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 52
1880,ACH50069,5,6 BED BAY,5TH FLOOR CENTRAL,WARD 52
1881,ACH50070,5,RECEPTION WARD 52,5TH FLOOR CENTRAL,WARD 52
1882,ACH50071,5,6 BED BAY,5TH FLOOR CENTRAL,WARD 52
1883,ACH50072,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 52
1884,ACH50073,5,WC,5TH FLOOR CENTRAL,WARD 52
1885,ACH50074,5,BATH,5TH FLOOR CENTRAL,WARD 52
1886,ACH50075,5,BEVERAGE BAY,5TH FLOOR CENTRAL,WARD 52
1887,ACH50076,5,CLEAN UTILITY,5TH FLOOR CENTRAL,WARD 52
1888,ACH50077,5,TREATMENT ROOM,5TH FLOOR CENTRAL,WARD 52
1889,ACH50078,5,DIRTY UTILITY,5TH FLOOR CENTRAL,WARD 52
1890,ACH50079,5,STORE,5TH FLOOR CENTRAL,WARD 52
1891,ACH50080,5,WC,5TH FLOOR CENTRAL,WARD 52
1892,ACH50081,5,OFFICE,5TH FLOOR CENTRAL,WARD 52
1893,ACH50082,5,DAY ROOM,5TH FLOOR CENTRAL,WARD 52
1894,ACH50083,5,STORE,5TH FLOOR CENTRAL,WARD 52
1895,ACH50084,5,CUPBOARD ELECTRIC,5TH FLOOR CENTRAL,WARD 52
1896,ACH50085,5,BATH,5TH FLOOR CENTRAL,WARD 52
1897,ACH50086,5,WC,5TH FLOOR CENTRAL,WARD 52
1898,ACH50087,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 52
1899,ACH50088,5,SLUICE,5TH FLOOR CENTRAL,WARD 52
1900,ACH50089,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 52
1901,ACH50090,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 52
1902,ACH50091,5,NURSES BASE,5TH FLOOR CENTRAL,WARD 52
1903,ACH50092,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 52
1904,ACH50093,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 52
1905,ACH50094,5,OFFICE NURSES,5TH FLOOR CENTRAL,WARD 52
1906,ACH50095,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 52
1907,ACH50096,5,ENSUITE,5TH FLOOR CENTRAL,WARD 52
1908,ACH50097,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 52
1909,ACH50098,5,ENSUITE,5TH FLOOR CENTRAL,WARD 52
1910,ACH50099,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 52
1911,ACH50100,5,ENSUITE,5TH FLOOR CENTRAL,WARD 52
1912,ACH50101,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 52
1913,ACH50102,5,ENSUITE,5TH FLOOR CENTRAL,WARD 52
1914,ACH50103,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 52
1915,ACH50104,5,PHYSIO TREATMENT,5TH FLOOR CENTRAL,WARD 52
1916,ACH50105,5,PHYSIO ACTIVITY AREA,5TH FLOOR CENTRAL,WARD 52
1917,ACH50106,5,PHYSIO STORE,5TH FLOOR CENTRAL,WARD 52
1918,ACH50107,5,BATHROOM ADL,5TH FLOOR CENTRAL,WARD 52
1919,ACH50108,5,BEDROOM ADL,5TH FLOOR CENTRAL,WARD 52
1920,ACH50109,5,STORE ASSESS,5TH FLOOR CENTRAL,WARD 52
1921,ACH50110,5,WAIT AREA,5TH FLOOR CENTRAL,WARD 52
1922,ACH50111,5,KITCHEN ADL,5TH FLOOR CENTRAL,WARD 52
1923,ACH50112,5,OFFICE WARD MANAGER,5TH FLOOR CENTRAL,WARD 52
1924,ACH50113,5,OFFICE ORTHOPAEDIC,5TH FLOOR CENTRAL,WARD 52
1925,ACH50114,5,EXAMINATION ROOM,5TH FLOOR CENTRAL,WARD 52
1926,ACH50115,5,OFFICE ORTHOPAEDIC,5TH FLOOR CENTRAL,WARD 52
1927,ACH50116,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 53
1928,ACH50117,5,OFFICE,5TH FLOOR CENTRAL,WARD 53
1929,ACH50118,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1930,ACH50119,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1931,ACH50120,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1932,ACH50121,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1933,ACH50122,5,SINGLE ROOM,5TH FLOOR CENTRAL,WARD 53
1934,ACH50123,5,ENSUITE,5TH FLOOR CENTRAL,WARD 53
1935,ACH50124,5,SEMINAR THEARAPY,5TH FLOOR CENTRAL,WARD 53
1936,ACH50125,5,WAITING AREA,5TH FLOOR CENTRAL,WARD 53
1937,ACH50126,5,WC,5TH FLOOR CENTRAL,WARD 53
1938,ACH50127,5,OFFICE WARD MANAGER,5TH FLOOR CENTRAL,WARD 53
1939,ACH50128,5,RISER CUPBOARD M/B/5/5,5TH FLOOR CENTRAL,WARD 53
1940,ACH50129,5,CORRIDOR,5TH FLOOR CENTRAL,WARD 53
1941,ACH50130,5,OFFICE THERAPY,5TH FLOOR CENTRAL,WARD 53
1942,ACH50131,5,SEMINAR ROOM,5TH FLOOR CENTRAL,WARD 53
1943,ACH50132,5,TEACHING,5TH FLOOR CENTRAL,WARD 53
1944,ACH50133,5,STORE,5TH FLOOR CENTRAL,WARD 53
1945,ACH50134,5,NURSES BASE,5TH FLOOR CENTRAL,WARD 53
1946,ACH50135,5,4 BED BAY,5TH FLOOR CENTRAL,WARD 53
1947,ACH50136,5,SHOWER / WC,5TH FLOOR CENTRAL,WARD 53
1948,ACH50137,5,WC,5TH FLOOR CENTRAL,WARD 53
1949,ACJ50001,5,CORRIDOR,5TH FLOOR EAST WING,CLINICAL AUDIT
1950,ACJ50002,5,WORK ROOM,5TH FLOOR EAST WING,CLINICAL AUDIT
1951,ACJ50003,5,RESOURCE,5TH FLOOR EAST WING,CLINICAL AUDIT
1952,ACJ50004,5,SEC,5TH FLOOR EAST WING,CLINICAL AUDIT
1953,ACJ50005,5,OFFICE MANAGER,5TH FLOOR EAST WING,CLINICAL AUDIT
1954,ACJ50006,5,OFFICE,5TH FLOOR EAST WING,CLINICAL AUDIT
1955,ACJ50007,5,BEVERAGE BAY,5TH FLOOR EAST WING,CLINICAL AUDIT
1956,ACJ50008,5,WC DISABLED,5TH FLOOR EAST WING,CLINICAL AUDIT
1957,ACJ50009,5,LOBBY,5TH FLOOR EAST WING,HOSPITAL RADIO
1958,ACJ50010,5,STORE,5TH FLOOR EAST WING,HOSPITAL RADIO
1959,ACJ50011,5,MIXING,5TH FLOOR EAST WING,HOSPITAL RADIO
1960,ACJ50012,5,STUDIO 1,5TH FLOOR EAST WING,HOSPITAL RADIO
1961,ACJ50013,5,STUDIO 2,5TH FLOOR EAST WING,HOSPITAL RADIO
1962,ACJ50014,5,CORRIDOR,5TH FLOOR EAST WING,CLINICAL ADMIN
1963,ACJ50015,5,OFFICE,5TH FLOOR EAST WING,CLINICAL ADMIN
1964,ACJ50016,5,OFFICE,5TH FLOOR EAST WING,CLINICAL ADMIN
1965,ACJ50017,5,CLINICAL DIRECTOR,5TH FLOOR EAST WING,CLINICAL ADMIN
1966,ACJ50018,5,STORE,5TH FLOOR EAST WING,CLINICAL ADMIN
1967,ACJ50019,5,AUDIT / FINANCE / QUALITY,5TH FLOOR EAST WING,CLINICAL ADMIN
1968,ACJ50020,5,RECORDS,5TH FLOOR EAST WING,CLINICAL ADMIN
1969,ACJ50021,5,OFFICE,5TH FLOOR EAST WING,CLINICAL ADMIN
1970,ACJ50022,5,OFFICE,5TH FLOOR EAST WING,CLINICAL ADMIN
1971,ACJ50023,5,OFFICE BUSINESS MANAGER,5TH FLOOR EAST WING,CLINICAL ADMIN
1972,ACJ50024,5,OFFICE FINANACE MANAGER,5TH FLOOR EAST WING,CLINICAL ADMIN
1973,ACJ50025,5,OFFICE PERSONNEL MANAGER,5TH FLOOR EAST WING,CLINICAL ADMIN
1974,ACJ50026,5,RESOURCE,5TH FLOOR EAST WING,CLINICAL ADMIN
1975,ACJ50027,5,CLINICAL SUPPORT,5TH FLOOR EAST WING,CLINICAL ADMIN
1976,ACJ50028,5,COPIER,5TH FLOOR EAST WING,CLINICAL ADMIN
1977,ACJ50029,5,CLEANER,5TH FLOOR EAST WING,CLINICAL ADMIN
1978,ACJ50030,5,CORRIDOR,5TH FLOOR EAST WING,CLINICAL ADMIN
1979,ACJ50031,5,WC,5TH FLOOR EAST WING,CLINICAL ADMIN
1980,ACJ50032,5,WC,5TH FLOOR EAST WING,CLINICAL ADMIN
1981,ACJ50033,5,CUPBOARD ELECTRIC,5TH FLOOR EAST WING,CLINICAL ADMIN
1982,ACJ50034,5,CORRIDOR CAPD,5TH FLOOR EAST WING,RENAL CAPD
1983,ACJ50035,5,CAPD EXCHANGE,5TH FLOOR EAST WING,RENAL CAPD
1984,ACJ50036,5,CAPD SEMINAR / LIBRARY,5TH FLOOR EAST WING,RENAL CAPD
1985,ACJ50037,5,TEACHING ROOM CAPD,5TH FLOOR EAST WING,RENAL CAPD
1986,ACJ50038,5,OFFICE CAPD,5TH FLOOR EAST WING,RENAL CAPD
1987,ACJ50039,5,SLUICE CAPD,5TH FLOOR EAST WING,RENAL CAPD
1988,ACJ50040,5,RISER CUPBOARD E/C/1/5,5TH FLOOR EAST WING,RENAL ADMIN
1989,ACJ50041,5,RISER CUPBOARD M/C/3/5,5TH FLOOR EAST WING,CLINICAL AUDIT
1990,ACJ50042,5,RISER CUPBOARD M/C/4/5,5TH FLOOR EAST WING,RENAL ADMIN
1991,ACJ50043,5,RISER CUPBOARD M/C/5/5,5TH FLOOR EAST WING,WARD 50
1992,ACJ50044,5,RISER CUPBOARD M/C/6/5,5TH FLOOR EAST WING,RENAL CAPD
1993,ACJ50045,5,RISER CUPBOARD E/C/2/5,5TH FLOOR EAST WING,WARD 50
1994,ACJ50046,5,CUPBOARD ELECTRIC,5TH FLOOR EAST WING,WARD 50
1995,ACK50001,5,CORRIDOR,5TH FLOOR EAST WING,RENAL DIALYSIS
1996,ACK50002,5,MEDICAL SEC,5TH FLOOR EAST WING,RENAL DIALYSIS
1997,ACK50003,5,DIALYSIS CO-ORD,5TH FLOOR EAST WING,RENAL DIALYSIS
1998,ACK50004,5,OFFICE SOCIAL WORKER,5TH FLOOR EAST WING,RENAL DIALYSIS
1999,ACK50005,5,TRAINING SIST OFF,5TH FLOOR EAST WING,RENAL DIALYSIS
2000,ACK50006,5,OFFICE DIET,5TH FLOOR EAST WING,RENAL DIALYSIS
2001,ACK50007,5,CUPBOARD ELECTRIC,5TH FLOOR EAST WING,RENAL DIALYSIS
2002,ACK50008,5,OFFICE TRANSPARENT,5TH FLOOR EAST WING,RENAL DIALYSIS
2003,ACK50009,5,WC,5TH FLOOR EAST WING,RENAL DIALYSIS
2004,ACK50010,5,WC,5TH FLOOR EAST WING,RENAL DIALYSIS
2005,ACK50011,5,PATIENT NOTES,5TH FLOOR EAST WING,RENAL DIALYSIS
2006,ACK50012,5,RECEPTION,5TH FLOOR EAST WING,RENAL DIALYSIS
2007,ACK50013,5,TECHNICIANS WORKSHOP,5TH FLOOR EAST WING,RENAL DIALYSIS
2008,ACK50014,5,WATER TREATMENT,5TH FLOOR EAST WING,RENAL DIALYSIS
2009,ACK50015,5,CORRIDOR,5TH FLOOR EAST WING,RENAL DIALYSIS
2010,ACK50016,5,ASSESSMENT,5TH FLOOR EAST WING,RENAL DIALYSIS
2011,ACK50017,5,NURSES,5TH FLOOR EAST WING,RENAL DIALYSIS
2012,ACK50018,5,PHLEBOTOMY,5TH FLOOR EAST WING,RENAL DIALYSIS
2013,ACK50019,5,CLEAN UTILITY,5TH FLOOR EAST WING,RENAL ADMIN
2014,ACK50020,5,TREATMENT,5TH FLOOR EAST WING,RENAL ADMIN
2015,ACK50021,5,LINEN,5TH FLOOR EAST WING,RENAL ADMIN
2016,ACK50022,5,CONSULTING ROOM 9,5TH FLOOR EAST WING,RENAL ADMIN
2017,ACK50023,5,CONSULTING ROOM 10,5TH FLOOR EAST WING,RENAL ADMIN
2018,ACK50024,5,CONSULTING ROOM 11,5TH FLOOR EAST WING,RENAL ADMIN
2019,ACK50025,5,STORE,5TH FLOOR EAST WING,RENAL ADMIN
2020,ACK50026,5,CONSULT ROOM 12,5TH FLOOR EAST WING,RENAL ADMIN
2021,ACK50027,5,CONSULT ROOM 13,5TH FLOOR EAST WING,RENAL ADMIN
2022,ACK50028,5,CONSULT ROOM 14,5TH FLOOR EAST WING,RENAL ADMIN
2023,ACK50029,5,CONSULT ROOM 15,5TH FLOOR EAST WING,RENAL ADMIN
2024,ACK50030,5,CORRIDOR,5TH FLOOR EAST WING,RENAL ADMIN
2025,ACK50031,5,CONSULT ROOM 1,5TH FLOOR EAST WING,RENAL ADMIN
2026,ACK50032,5,CONSULT ROOM 2,5TH FLOOR EAST WING,RENAL ADMIN
2027,ACK50033,5,CONSULT ROOM 3,5TH FLOOR EAST WING,RENAL ADMIN
2028,ACK50034,5,CONSULT ROOM 4,5TH FLOOR EAST WING,RENAL ADMIN
2029,ACK50035,5,CONSULT ROOM 5,5TH FLOOR EAST WING,RENAL ADMIN
2030,ACK50036,5,CONSULT ROOM 6,5TH FLOOR EAST WING,RENAL ADMIN
2031,ACK50037,5,CONSULT ROOM 7,5TH FLOOR EAST WING,RENAL ADMIN
2032,ACK50038,5,CONSULT ROOM 8,5TH FLOOR EAST WING,RENAL ADMIN
2033,ACK50039,5,CONSULTING,5TH FLOOR EAST WING,RENAL ADMIN
2034,ACK50040,5,WAITING,5TH FLOOR EAST WING,RENAL DIALYSIS
2035,ACK50041,5,CORRIDOR,5TH FLOOR EAST WING,RENAL ADMIN
2036,ACK50042,5,OFFICE HEAD OF NURSING,5TH FLOOR EAST WING,RENAL DIALYSIS
2037,ACK50043,5,INTERVIEW,5TH FLOOR EAST WING,RENAL DIALYSIS
2038,ACK50044,5,OFFICE SENIOR SECRETARY,5TH FLOOR EAST WING,RENAL DIALYSIS
2039,ACK50045,5,STORE CONSUMABLES,5TH FLOOR EAST WING,RENAL DIALYSIS
2040,ACK50046,5,DISPOSAL HOLD,5TH FLOOR EAST WING,RENAL DIALYSIS
2041,ACK50047,5,6 BED BAY DIALYSIS,5TH FLOOR EAST WING,RENAL DIALYSIS
2042,ACK50048,5,DIALYSIS SUPPORT AREA,5TH FLOOR EAST WING,RENAL DIALYSIS
2043,ACK50049,5,6 BED BAY DIALYSIS,5TH FLOOR EAST WING,RENAL DIALYSIS
2044,ACK50050,5,RECEPTION RENAL DIAYLSIS,5TH FLOOR EAST WING,RENAL DIALYSIS
2045,ACK50051,5,6 BED BAY DIALYSIS,5TH FLOOR EAST WING,RENAL DIALYSIS
2046,ACK50052,5,DIALYSIS SUPPORT AREA,5TH FLOOR EAST WING,RENAL DIALYSIS
2047,ACK50053,5,6 BED BAY DIALYSIS,5TH FLOOR EAST WING,RENAL DIALYSIS
2048,ACK50054,5,STORE LINEN,5TH FLOOR EAST WING,RENAL DIALYSIS
2049,ACK50055,5,CUPBOARD ELECTRIC,5TH FLOOR EAST WING,RENAL DIALYSIS
2050,ACK50056,5,STAFF REST ROOM,5TH FLOOR EAST WING,RENAL DIALYSIS
2051,ACK50057,5,BEVERAGE BAY,5TH FLOOR EAST WING,RENAL DIALYSIS
2052,ACK50058,5,OFFICE HAEMODIAL NURSES MANAGER,5TH FLOOR EAST WING,RENAL DIALYSIS
2053,ACK50059,5,VE-ISOLATION DIALYSIS 6,5TH FLOOR EAST WING,RENAL DIALYSIS
2054,ACK50060,5,VE-ISOLATION DIALYSIS 5,5TH FLOOR EAST WING,RENAL DIALYSIS
2055,ACK50061,5,VE-ISOLATION DIALYSIS 4,5TH FLOOR EAST WING,RENAL DIALYSIS
